@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute class {Cells,Background}

@data
73,11.401754,184.086929,-260,16848,-252.788895,-267.21109,0.294001,14060800,208,72.836761,11.364916,179.64389,-253.88562,16087.5625,-248.697601,-259.073639,0.34418,6939674.5,107.662109,71.656197,11.399749,152.976288,-216.07666,11643.573242,-210.718704,-221.434616,1.525928,5361343,114.830666,1.180565,68.536797,9.501489,101.013817,-142.369308,5032.614746,-136.483704,-148.254913,1.570574,2808496.75,138.56105,4.299965,3.1194,62.854736,5.508333,35.785011,-50.274185,623.304321,-47.346882,-53.201488,1.473863,86633.53125,34.276459,9.982025,8.80146,5.68206,Cells
74,16.124516,167.737885,-236,13780,-224,-248,1.570796,32080896,576,73.528336,15.847807,161.6409,-227.563477,12828.162109,-216.695099,-238.431854,1.523987,24467782,472.486603,71.311653,14.26105,129.321915,-182.386124,8255.1875,-174.576675,-190.195572,1.180774,8114906.5,243.949493,2.216682,68.533989,8.431043,88.770279,-125.080109,3863.08252,-118.139214,-132.020996,1.015063,3014859.75,192.703949,4.994347,2.777664,63.298164,2.187974,35.005703,-49.101387,589.59906,-45.476818,-52.725956,1.186466,126695.117188,52.549957,10.230171,8.013489,5.235825,Cells
68,29.732138,64.148262,-86,1628,-71.133934,-100.866066,0.171512,6538064,884,68.226013,28.531443,65.643547,-88.112663,1709.529541,-72.899811,-103.325516,0.201836,7187169.5,925.723389,68.74398,22.066467,71.180252,-96.204399,2041.740234,-79.709511,-112.699287,0.335485,10072766,1088.325684,-0.517967,67.405075,12.690472,64.610527,-89.350128,1846.023071,-77.109283,-101.590973,0.541315,4784904,599.353271,0.820938,1.338905,63.290909,2.260563,30.674095,-42.904396,440.852356,-38.506165,-47.302628,0.909207,142435.96875,77.377747,4.935104,5.453072,4.114166,Cells
65,41.109608,74.726166,-100,1920,-75.916809,-124.083191,-0.743828,23200000,2320,64.96122,40.145683,73.969765,-98.468704,1809.524414,-73.679657,-123.257751,-0.724784,23832860,2457.987793,64.659904,34.303761,69.308067,-90.093216,1312.649902,-63.324821,-116.86161,-0.684709,23264238,2866.187744,0.301315,63.355263,23.943911,49.600792,-64.486748,659.547974,-44.990925,-83.982574,-0.809479,6322431,1520.348511,1.605957,1.304642,60.63522,11.128881,19.89319,-26.275169,132.718582,-19.960302,-32.590038,-1.057216,110123.382813,159.510208,4.326,4.024685,2.720043,Cells
68,33.286633,116.344315,-164,6672,-156.788895,-171.211105,-1.276795,5594368,208,67.996712,32.940887,114.691444,-161.536606,6459.194336,-153.516373,-169.556839,-1.262096,6713920,257.296722,67.664932,29.744759,101.66716,-142.086273,4892.619629,-129.656174,-154.516373,-1.21119,12477081,618.02887,0.331779,65.662071,20.313501,68.185104,-93.029976,1961.392456,-78.808456,-107.251495,-1.224198,7001607.5,809.006348,2.334641,2.002861,61.899681,8.649544,25.459387,-34.127998,254.172302,-28.044598,-40.211399,-1.325822,172414.8125,148.031097,6.097031,5.765251,3.76239,Cells
70,30.364452,145.821808,-204,10144,-187.875488,-220.124512,1.311223,43280640,1040,69.920807,29.373421,142.298676,-198.605896,9562.37207,-181.322861,-215.888931,1.316859,47128608,1194.814087,69.298172,24.150536,119.81031,-164.292709,6280.35791,-142.66713,-185.918289,1.362077,50493128,1870.663574,0.622635,66.968018,15.784307,76.331459,-102.945282,2380.974121,-86.560577,-119.329987,1.477239,11380206,1073.834229,2.952789,2.330154,62.792698,5.588164,28.34128,-37.970718,319.252411,-31.552662,-44.388775,1.554744,237555.25,164.765778,7.128109,6.505474,4.17532,Cells
71,28.635643,144.95517,-196,8124,-157.529236,-234.470764,1.028848,227422720,5920,70.720497,27.700043,138.136566,-186.387665,7292.586914,-149.071396,-223.703934,1.034954,193504336,5570.015137,69.194176,22.459845,103.388695,-137.13829,3727.768066,-105.929962,-168.346619,1.086107,73268696,3895.838867,1.526321,67.08696,13.715173,67.437546,-89.275612,1619.654053,-69.965515,-108.585709,1.182704,11887607,1491.518921,3.633537,2.107216,63.264404,2.390641,27.808317,-37.068001,294.729706,-30.083771,-44.052231,1.320031,268099.0625,195.117828,7.456093,5.929771,3.822556,Cells
67,28.600698,73.776688,-70,-1572,-17.113329,-122.886673,0.651443,54821200,11188,67.038757,27.774986,70.683174,-69.133591,-1278.619995,-19.399464,-118.867722,0.668435,47287596,9893.933594,67.094215,22.948128,56.397476,-62.92263,-210.91687,-28.271061,-97.574196,0.793498,19016016,4802.924805,-0.055458,66.200882,14.240258,46.794842,-58.783661,435.886658,-38.095669,-79.471657,0.928271,5915752.5,1711.97229,0.837875,0.893333,63.328484,0.866869,24.205303,-31.805031,194.093658,-24.137154,-39.472908,1.108509,237904.15625,235.18541,3.710274,3.765732,2.872398,Cells
62,38.209946,64.272858,34,-2688,88.56189,-20.561892,-1.013124,13765648,11908,61.882103,37.194309,62.439796,30.819504,-2603.361328,84.118866,-22.479856,-1.020467,10793325,11363.287109,61.45866,31.596928,51.122509,9.410301,-2011.284546,54.503796,-35.683193,-1.054925,720269.125,8133.692383,0.423443,61.481014,22.389948,34.390896,-16.976547,-739.654785,11.5139,-45.466995,-1.063957,935744.4375,3246.822266,0.401089,-0.022354,60.47905,10.326453,15.746145,-12.837929,-67.617439,-2.40622,-23.269638,-1.188687,71739.90625,435.282166,1.403053,0.97961,1.001965,Cells
65,36.359318,80.367905,-42,-2432,11.600373,-95.600372,-1.448307,20271888,11492,64.84333,35.745468,77.95256,-40.869907,-2293.083496,11.194199,-92.934013,-1.440513,18111070,10842.68457,64.163536,31.353693,64.247826,-38.55294,-1422.307373,3.801394,-80.907272,-1.399182,10665242,7175.558594,0.679794,63.491253,20.992741,45.414505,-39.881683,-299.758118,-13.473441,-66.289925,-1.349809,4436964.5,2789.581055,1.352077,0.672283,61.654945,8.327894,19.566002,-19.184715,-15.477474,-8.816938,-29.552492,-1.371581,158249.375,429.963196,3.188385,2.508591,1.836308,Cells
66,32.55764,103.513283,-62,-3476,4.61081,-128.610809,1.503032,68223312,17748,65.993469,31.914444,100.654251,-62.451824,-3162.513428,1.872128,-126.77578,1.495153,64549916,16550.283203,65.705284,27.482725,83.324081,-62.820267,-1562.429321,-12.332388,-113.308144,1.457639,40237760,10196.103516,0.288185,64.761711,18.036575,53.968136,-51.264893,-150.327713,-22.850986,-79.678795,1.499764,8487152,3229.400146,1.231758,0.943573,62.516479,5.851637,21.75913,-22.431076,14.834641,-11.897622,-32.964531,-1.563429,223306.734375,443.814606,3.47699,3.188805,2.245232,Cells
66,31.400637,94.339813,-32,-4996,40.470684,-104.47068,1.226961,21512192,21008,65.961243,30.193583,91.793205,-34.684692,-4607.746094,35.376015,-104.745399,1.225412,23620264,19634.011719,65.788177,23.676746,77.518723,-47.115231,-2535.968262,8.480895,-102.711357,1.220822,27445534,12363.716797,0.173065,65.102867,15.219558,51.461086,-45.462135,-442.819855,-14.485995,-76.438278,1.271755,7932576,3838.084961,0.858376,0.68531,63.01997,3.251158,21.542215,-21.936661,1.298516,-11.027685,-32.845638,1.392173,229070.40625,476.02301,2.941273,2.768208,2.082897,Cells
61,28.635643,56.603886,24,-2372,74.159744,-26.159744,0.990462,5796864,10064,60.882111,28.539221,56.526569,18.226158,-2556.138672,69.599174,-33.146862,0.982676,3506876,10556.748047,60.468399,27.941748,57.568596,-11.825432,-2925.350586,42.583305,-66.234169,0.94283,1655889.375,11841.243164,0.413712,60.210117,23.264233,47.577667,-39.633224,-1039.879395,-1.783817,-77.482635,0.875144,9001129,5730.310547,0.671993,0.258282,57.963455,12.382046,21.378538,-28.527023,153.841919,-21.483881,-35.570164,0.837688,161475.171875,198.423386,2.918655,2.504944,2.246662,Cells
61,31.048349,71.909668,14,-4000,77.631752,-49.631752,1.04887,3174416,16196,61.074261,31.680586,70.55407,10.687225,-3927.914307,73.587692,-52.213242,1.043561,1807580.5,15825.874023,61.270298,33.560486,62.572323,-10.890892,-3201.120117,45.948997,-67.730782,1.013146,1532827.625,12923.091797,-0.196037,61.024517,27.041325,48.26038,-44.694016,-714.773499,-9.849185,-79.538849,0.942606,9701423,4856.648926,0.049744,0.245781,58.421715,12.592946,24.014023,-32.896828,238.823441,-27.264166,-38.529488,0.963202,137339.4375,126.907486,2.652546,2.848583,2.602802,Cells
63,40,90.399117,-20,-5568,55.286121,-95.286118,1.131067,9068800,22672,62.764194,40.15498,86.384926,-19.231964,-5055.292969,52.51593,-90.979858,1.134733,7615976.5,20591.041016,61.801697,39.877674,64.896248,-20.636642,-2695.595947,32.297882,-73.571167,1.141474,4773271,11208.254883,0.962498,61.316574,30.597872,45.089802,-47.162308,-154.312408,-20.509293,-73.815323,1.073257,6320373.5,2841.532715,1.44762,0.485123,58.576862,12.912927,24.892439,-34.559639,284.271301,-30.775347,-38.343929,1.211992,68417.5625,57.283455,4.187332,3.224834,2.739712,Cells
61,49.497475,54,0,-1620,40.249222,-40.249222,1.338973,0,6480,61.07589,48.769779,54.149273,-2.704735,-1614.592163,37.500004,-42.909473,1.346374,47300.300781,6465.68457,61.311069,44.737293,52.522255,-18.737206,-1304.08728,18.570408,-56.044819,1.376059,1954630,5567.432129,-0.23518,60.994873,33.116779,39.671467,-44.572044,180.847641,-26.800743,-62.343346,1.363712,2509710.25,1263.276611,0.081017,0.316196,58.400696,13.316765,23.974361,-33.234177,264.406769,-29.8106,-36.657753,-1.428265,51783.332031,46.883514,2.675194,2.910374,2.594177,Cells
61,46.690472,53.394756,-14,-1548,25.962482,-53.962482,-1.294149,1252048,6388,60.882099,46.716042,52.471889,-14.310524,-1464.715454,24.624207,-53.245255,-1.308257,1241782.125,6063.652832,60.398464,45.402706,47.177338,-17.895668,-1038.536621,15.549815,-51.341152,-1.369556,1432949.125,4474.401367,0.483635,60.041725,34.083057,34.134087,-35.084106,-6.852295,-17.347818,-52.820396,-1.307496,1548839.125,1258.303711,0.840374,0.356739,57.897995,13.692632,21.547392,-29.090172,180.847809,-23.548355,-34.631989,-1.096963,103957.71875,122.846893,2.984104,2.500469,2.14373,Cells
59,46.238514,53.851646,-28,-1636,14.801869,-70.801872,-1.111822,5745152,7328,58.961243,46.015526,52.796703,-25.250336,-1657.619385,17.376114,-67.876785,-1.10645,4633964,7268.057129,58.786682,43.796951,46.707199,-12.010521,-1559.780884,27.937494,-51.958538,-1.087011,920818.6875,6383.375977,0.174561,58.543602,33.302692,31.538916,-19.253777,-564.13147,6.374498,-44.88205,-1.03682,973936.375,2627.233887,0.417641,0.24308,57.105461,13.899873,18.172001,-22.727478,64.807823,-14.707083,-30.747873,-0.961148,132908.875,257.306946,1.855782,1.681221,1.438141,Cells
62,26.907248,104.670914,-104,-2520,-31.722755,-176.277237,0.659553,226011136,20896,62.040359,26.660797,100.782417,-99.676834,-2366.673828,-30.031006,-169.322662,0.651662,192769664,19402.166016,62.057175,24.964437,80.190903,-77.537712,-1527.567139,-22.486906,-132.588516,0.600975,72880832,12122.365234,-0.016815,60.942226,20.581354,50.742149,-53.02652,-257.243469,-22.039484,-84.013557,0.542921,10799566,3840.785645,1.098133,1.114948,58.473892,11.10481,21.083399,-28.010704,159.85878,-21.986494,-34.034912,0.423455,113895.921875,145.164398,3.566467,3.583282,2.468334,Cells
64,34.176014,87.241043,-66,-4148,6.36712,-138.367126,0.688055,91249488,20948,64.00325,33.500679,87.182327,-68.581657,-3856.294922,2.356032,-139.519348,0.680836,94673848,20128.623047,64.005409,29.645077,86.142326,-81.638687,-2109.308594,-20.193367,-143.084,0.639479,100653672,15102.109375,-0.002159,62.846817,22.109587,66.8078,-78.3423,312.748169,-43.390465,-113.294136,0.592552,29991116,4886.523438,1.156433,1.158592,59.29361,10.688338,26.945995,-37.06311,312.463928,-31.499424,-42.626797,0.513341,170086.1875,123.818436,4.709641,4.7118,3.553207,Cells
64,43.011627,66.2948,-42,-3056,17.135437,-101.135437,0.751552,24674832,13988,64.314957,41.94524,69.177513,-51.282249,-2786.134521,7.399961,-109.964462,0.741073,36224888,13774.407227,65.540436,35.725494,86.838669,-95.179047,-631.71167,-41.360142,-148.997955,0.685118,104957232,11585.897461,-1.225479,64.33593,24.010813,79.507622,-101.810356,1569.607056,-69.84584,-133.774872,0.612748,42362356,4086.92041,-0.020973,1.204506,59.856358,10.312846,31.517124,-44.036674,464.581665,-39.539394,-48.533955,0.571234,156887.609375,80.902069,4.458599,5.684078,4.479572,Cells
67,48.270073,95.094688,-110,516,-59.91008,-160.08992,1.012758,121435600,10036,67.038742,47.176525,95.324455,-113.87677,983.014038,-66.34819,-161.40535,0.985788,117176328,9035.862305,67.031136,40.317501,99.474579,-130.962906,2968.43335,-94.639534,-167.28627,0.79096,90516736,5277.548828,0.007607,65.17572,26.123661,87.904488,-119.373566,3038.248535,-96.476761,-142.27037,0.587523,29883126,2097.054443,1.863022,1.855415,60.08572,10.316884,33.957321,-47.831543,564.173279,-45.04034,-50.622746,0.568155,71296.984375,31.163223,6.953022,6.945415,5.09,Cells
68,51.244511,107.419739,-146,4848,-124.068291,-167.931717,1.359369,41011984,1924,67.886948,50.181637,106.38813,-146.03949,4962.107422,-126.809929,-165.269043,1.320969,31545628,1479.103516,67.33493,43.268452,105.204987,-148.037079,5368.544922,-137.539474,-158.534683,0.815579,9660087,440.798401,0.552017,65.157234,28.304306,89.743752,-125.08313,3759.869629,-112.771446,-137.394821,0.380556,9486205,606.310425,2.729713,2.177696,59.937626,10.868201,33.824551,-47.794853,570.06897,-46.785889,-48.803818,0.167251,9301.94043,4.072033,7.949322,7.397305,5.219608,Cells
66,51.244511,82.75264,-112,2560,-88,-136,-0.785398,28901376,2304,66.075867,50.217442,85.108788,-116.090218,2865.029053,-93.635696,-138.544739,-0.765096,27180594,2016.822632,66.14109,44.208199,96.674965,-134.629807,4296.531738,-119.307777,-149.951828,-0.548975,17020600,939.058044,-0.065224,64.212547,30.208044,83.646202,-115.946533,3214.263672,-103.837196,-128.055878,-0.180964,7885264.5,586.544189,1.863319,1.928543,59.408779,11.808126,31.158903,-43.895081,475.732666,-41.453388,-46.336773,-0.520146,45948.757813,23.847458,6.667088,6.732311,4.803768,Cells
64,47.010635,80.324341,-100,1052,-61.947403,-138.052597,-0.81169,57920000,5792,64.072601,46.574093,80.74633,-101.673431,1233.145508,-64.914406,-138.432465,-0.784997,55873132,5404.904785,64.053909,43.310272,83.856667,-108.965622,2000.426758,-77.853729,-140.077515,-0.599891,45971836,3871.799316,0.018692,62.458187,31.222715,71.107986,-93.830742,1767.176758,-73.001068,-114.660416,-0.388748,15279711,1735.500854,1.614414,1.595722,58.537594,12.781181,26.482237,-36.745934,315.097534,-32.005852,-41.486015,-0.57621,121352.953125,89.873528,5.535007,5.516315,3.920593,Cells
65,30.265491,140.60939,-134,-2208,-52.164799,-215.835205,0.336416,481005312,26788,64.798027,29.581902,134.8358,-127.969986,-2058.128418,-49.533974,-206.405991,0.329932,403002048,24608.832031,63.66568,25.733208,101.800423,-94.828461,-1180.057983,-36.277912,-153.379013,0.283543,123310296,13712.666992,1.132347,62.218884,19.584,61.042328,-63.630722,110.543694,-33.602844,-93.6586,0.171176,14603031,3606.694092,2.579144,1.446796,59.39222,9.515897,23.402771,-30.66526,196.286118,-24.43602,-36.894501,0.024908,145956.46875,155.213699,5.405807,4.27346,2.826664,Cells
69,28.84441,190.648895,-206,664,-106.275375,-305.724609,0.382062,1688104064,39780,68.713974,28.468922,182.933533,-197.76683,687.043457,-102.420692,-293.112976,0.377703,1422240896,36363.546875,66.993057,26.133966,140.402496,-154.443634,1075.306885,-84.530098,-224.357178,0.345926,466361376,19551.611328,1.720917,64.618034,18.947214,87.098152,-105.800949,1673.250732,-72.256805,-139.345093,0.251383,50381664,4500.837891,4.09594,2.375023,60.266899,8.441404,30.106421,-41.228851,395.934692,-35.841843,-46.61586,0.116696,197313.859375,116.079391,8.447075,6.726158,4.351135,Cells
72,34.205261,215.165054,-240,4300,-139.501251,-340.498749,0.271916,2327040000,40400,71.607491,33.16478,208.528625,-236.037918,4870.845703,-140.866348,-331.209503,0.275833,2018543232,36230.515625,69.730072,27.046486,172.554352,-210.858032,6645.396973,-144.000854,-277.71521,0.296416,794943552,17879.525391,1.877419,66.642044,16.709578,112.987305,-146.971497,4278.743652,-113.484001,-180.458984,0.260072,96892792,4485.648438,4.965446,3.088028,60.890133,7.217794,35.856056,-49.907562,601.09021,-45.25988,-54.555244,0.188503,215211.671875,86.403854,10.717358,8.839939,5.751911,Cells
74,36.249138,250.333771,-330,22852,-263.871338,-396.128662,0.177615,1904878848,17492,73.749458,34.693253,244.014374,-321.826965,21755.445313,-257.501953,-386.151978,0.180956,1714212224,16550.828125,71.901367,25.973015,205.604355,-271.786469,15591.540039,-218.163422,-325.409515,0.194016,849607936,11501.722656,1.848091,67.910744,14.329668,132.661957,-177.480972,6872.34375,-145.818222,-209.143723,0.202478,126316704,4010.118408,5.838715,3.990623,61.171707,6.575124,39.482296,-55.289757,747.755371,-51.229717,-59.349796,0.203984,201562.65625,65.935715,12.577751,10.72966,6.739037,Cells
75,33.37664,266.60083,-360,29260,-303.964294,-416.035706,0.01785,1627776000,12560,74.638062,32.297787,260.083923,-350.463867,27587.501953,-294.618286,-406.309448,0.022441,1532230912,12474.918945,72.464058,25.521626,220.630829,-294.334595,18965.414063,-242.442413,-346.226776,0.047332,933139328,10771.194336,2.174004,68.128189,14.820598,140.727386,-188.858017,7909.981445,-157.127014,-220.58902,0.104316,143647648,4027.427002,6.509872,4.335869,61.054924,7.213885,40.246841,-56.431488,781.846558,-52.652382,-60.210594,0.13468,181920.390625,57.126602,13.583138,11.409134,7.073265,Cells
73,36.715118,232.952789,-290,14892,-211.686523,-368.313477,-0.044752,2063141248,24532,72.720482,35.649193,229.677444,-287.565582,14948.865234,-211.904312,-363.226868,-0.044148,1893568768,22898.511719,71.075089,29.113665,207.072662,-266.458923,14052.43457,-205.650558,-327.267273,-0.033331,1050139776,14790.626953,1.645393,67.21579,18.562256,135.606171,-178.915726,6810.06543,-144.381042,-213.450409,0.018732,152710128,4770.575684,5.504692,3.859299,60.528244,8.860641,38.002937,-53.111977,688.326294,-49.001713,-57.22224,0.009744,190626.828125,67.577026,12.192238,10.546844,6.687546,Cells
70,38.600517,196.395004,-246,10912,-181.061569,-310.938446,-0.085106,1020783872,16868,69.76577,37.867184,194.309662,-242.948822,10578.520508,-178.31514,-307.582489,-0.08181,986296128,16710.048828,68.526695,32.958679,178.993256,-221.761459,8539.254883,-160.48111,-283.041809,-0.063924,738710976,15021.123047,1.239075,65.332397,22.697739,120.145134,-151.958755,4324.852051,-113.905983,-190.011536,-0.034559,133747016,5792.054688,4.433372,3.194298,59.62804,10.702894,33.229069,-45.895058,500.667267,-40.803711,-50.986404,-0.091086,218402.125,103.687172,10.13773,8.898655,5.704357,Cells
63,37.336308,81.387962,-36,-2736,19.317266,-91.317268,-0.109334,15863040,12240,63.004898,35.889236,81.481575,-38.148983,-2668.299072,16.915842,-93.213806,-0.113168,17651208,12128.540039,63.113998,28.238398,79.654411,-49.426163,-2053.203857,2.187209,-101.039536,-0.14038,26031444,10655.760742,-0.1091,62.460052,18.505402,59.240303,-53.394615,-421.963989,-19.709156,-87.080078,-0.208119,12940167,4538.84082,0.544846,0.653946,59.953712,7.829863,22.873747,-28.917267,147.653046,-21.081512,-36.753021,-0.283334,205369.53125,245.59613,3.051186,3.160286,2.50634,Cells
68,33.615471,152.193954,-178,4200,-117,-239,0.09066,471584640,14884,67.88044,32.972153,149.743164,-174.154633,3910.735352,-113.559875,-234.74939,0.076533,445451200,14686.897461,67.106987,28.535482,132.515564,-150.578812,2556.579102,-94.794258,-206.363358,-0.005995,282238080,12447.664063,0.773453,64.951073,17.985367,85.451874,-102.0923,1530.498901,-69.301895,-134.882706,-0.119056,44826992,4300.843262,2.929367,2.155914,60.807426,6.364781,29.128199,-39.49852,352.096588,-33.339245,-45.657795,-0.230182,236745.03125,151.746689,7.073013,6.299561,4.143646,Cells
71,29.15476,231.93103,-284,13424,-201.902496,-366.097504,0.024371,2174485760,26960,71.032181,28.243608,227.478714,-280.072052,13342.24707,-200.902359,-359.24173,0.019257,1966606336,25071.359375,70.567406,23.191084,195.684448,-247.671448,11522.960938,-185.927414,-309.415466,-0.013605,935409664,15249.301758,0.464775,67.138893,14.040784,115.557961,-150.84903,4694.577148,-119.316826,-182.381241,-0.056478,90501064,3977.119629,3.893288,3.428513,61.430061,4.317686,34.958485,-48.587181,568.544861,-43.935974,-53.238388,-0.134541,204284.03125,86.534843,9.602119,9.137344,5.708832,Cells
76,18.867962,311.165558,-408,34748,-325.126617,-490.873383,-0.072655,4573099008,27472,75.565422,17.989971,302.287445,-396.188171,32730.492188,-315.498779,-476.877563,-0.069891,4087858176,26043.107422,73.193893,13.354284,246.564545,-323.126282,21785.845703,-257.423889,-388.828674,-0.051042,1802880384,17267.216797,2.371529,68.544983,7.480948,138.742004,-185.635651,7605.518555,-153.860977,-217.410324,-0.007227,139169728,4038.518066,7.020439,4.648911,61.72575,2.479069,39.01506,-54.644699,731.929138,-50.826107,-58.463291,0.01302,174165.828125,58.326626,13.839672,11.468143,6.819233,Cells
76,11.661903,339.210846,-436,37508,-335.920044,-536.079956,-0.019989,7616006144,40064,75.717194,11.207632,328.93399,-422.979553,35350.261719,-326.141235,-519.817871,-0.019047,6711093248,37510.644531,73.758789,8.68181,265.013397,-342.896515,23671.738281,-267.247528,-418.545502,-0.010347,2691486976,22891.072266,1.958405,68.847122,4.576726,148.086029,-197.667694,8566.689453,-163.00589,-232.329498,0.044915,187773200,4805.761719,6.870071,4.911667,61.630508,3.439504,40.36438,-56.568535,784.701538,-52.657234,-60.479836,0.148663,195817.71875,61.193054,14.086685,12.128281,7.216614,Cells
