@relation segment

@attribute original numeric
@attribute Lipschitz_true_true_5.0 numeric
@attribute Lipschitz_true_true_10.0 numeric
@attribute Lipschitz_true_true_15.0 numeric
@attribute Lipschitz_true_true_20.0 numeric
@attribute Lipschitz_true_true_25.0 numeric
@attribute 'Kuwahara_9_ 10_0' numeric
@attribute 'Kuwahara_9_ 10_1' numeric
@attribute 'Kuwahara_9_ 10_2' numeric
@attribute Gabor_1_1.0_1.0_0_2.0 numeric
@attribute Gabor_2_1.0_1.0_0_2.0 numeric
@attribute Gabor_1_1.0_0.5_0_2.0 numeric
@attribute Gabor_2_1.0_0.5_0_2.0 numeric
@attribute Gabor_1_1.0_0.25_0_2.0 numeric
@attribute Gabor_2_1.0_0.25_0_2.0 numeric
@attribute Gabor_1_1.0_1.0_2_2.0 numeric
@attribute Gabor_2_1.0_1.0_2_2.0 numeric
@attribute Gabor_1_1.0_0.5_2_2.0 numeric
@attribute Gabor_2_1.0_0.5_2_2.0 numeric
@attribute Gabor_1_1.0_0.25_2_2.0 numeric
@attribute Gabor_2_1.0_0.25_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_2.0 numeric
@attribute Gabor_2_2.0_1.0_0_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_3.0 numeric
@attribute Gabor_2_2.0_1.0_0_3.0 numeric
@attribute Gabor_1_2.0_2.0_0_2.0 numeric
@attribute Gabor_2_2.0_2.0_0_2.0 numeric
@attribute Gabor_1_2.0_2.0_0_3.0 numeric
@attribute Gabor_2_2.0_2.0_0_3.0 numeric
@attribute Gabor_1_4.0_1.0_0_2.0 numeric
@attribute Gabor_2_4.0_1.0_0_2.0 numeric
@attribute Gabor_1_4.0_1.0_0_3.0 numeric
@attribute Gabor_2_4.0_1.0_0_3.0 numeric
@attribute Gabor_1_4.0_2.0_0_2.0 numeric
@attribute Gabor_2_4.0_2.0_0_2.0 numeric
@attribute Gabor_1_4.0_2.0_0_3.0 numeric
@attribute Gabor_2_4.0_2.0_0_3.0 numeric
@attribute Gabor_1_2.0_1.0_2_2.0 numeric
@attribute Gabor_2_2.0_1.0_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_2_3.0 numeric
@attribute Gabor_2_2.0_1.0_2_3.0 numeric
@attribute Gabor_1_2.0_2.0_2_2.0 numeric
@attribute Gabor_2_2.0_2.0_2_2.0 numeric
@attribute Gabor_1_2.0_2.0_2_3.0 numeric
@attribute Gabor_2_2.0_2.0_2_3.0 numeric
@attribute Gabor_1_4.0_1.0_2_2.0 numeric
@attribute Gabor_2_4.0_1.0_2_2.0 numeric
@attribute Gabor_1_4.0_1.0_2_3.0 numeric
@attribute Gabor_2_4.0_1.0_2_3.0 numeric
@attribute Gabor_1_4.0_2.0_2_2.0 numeric
@attribute Gabor_2_4.0_2.0_2_2.0 numeric
@attribute Gabor_1_4.0_2.0_2_3.0 numeric
@attribute Gabor_2_4.0_2.0_2_3.0 numeric
@attribute Hessian_6.0 numeric
@attribute Hessian_Trace_6.0 numeric
@attribute Hessian_Determinant_6.0 numeric
@attribute Hessian_Eigenvalue_1_6.0 numeric
@attribute Hessian_Eigenvalue_2_6.0 numeric
@attribute Hessian_Orientation_6.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_6.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_6.0 numeric
@attribute Hessian_12.0 numeric
@attribute Hessian_Trace_12.0 numeric
@attribute Hessian_Determinant_12.0 numeric
@attribute Hessian_Eigenvalue_1_12.0 numeric
@attribute Hessian_Eigenvalue_2_12.0 numeric
@attribute Hessian_Orientation_12.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_12.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_12.0 numeric
@attribute Difference_of_gaussians_12.0_6.0 numeric
@attribute Membrane_projections_0_9_1 numeric
@attribute Membrane_projections_1_9_1 numeric
@attribute Membrane_projections_2_9_1 numeric
@attribute Membrane_projections_3_9_1 numeric
@attribute Membrane_projections_4_9_1 numeric
@attribute Membrane_projections_5_9_1 numeric
@attribute class {cell,back}

@data
135,218,232,244,251,255,138.166672,138.166672,138.166672,3.624399,3.170441,3.352762,3.037466,3.184628,2.801141,3.843773,-7.458116,4.383155,-7.772272,4.205368,-7.182097,4.07139,2.818285,6.427094,0.162204,4.176232,3.107306,6.893989,0.886417,4.187383,2.862315,7.291024,0.26507,4.478745,3.405616,7.91458,0.600023,4.737407,-7.953073,2.706285,-9.845464,4.795577,-7.707922,1.75808,-7.613902,3.206578,-6.618249,4.937534,-8.520103,3.701219,-7.316851,5.201285,-8.588432,125.458076,-161.782059,3907.753906,-110.443916,-213.120193,-0.744719,275931296,10542.418945,29.20332,-37.646439,263.860901,-28.135777,-47.157101,-0.345277,512777.8125,361.81073,10.881088,128.026398,135.947372,118.055557,1280.263916,6.877068,129.71875,cell
143,227,239,246,253,255,138.5,138.5,138.5,3.899622,3.487542,3.574978,3.298529,3.288002,3.007059,5.503843,-6.27452,5.454954,-6.72643,4.739672,-6.611368,4.360577,3.240985,7.013504,0.423975,4.539105,3.562972,7.349405,1.202928,4.320519,3.410072,7.963191,1.914535,4.850214,4.140562,9.158214,2.359598,5.756298,-6.983238,4.256533,-6.26329,6.02983,-6.867856,3.618647,-4.415065,3.647486,-6.003788,5.431845,-7.528087,4.527692,-6.484716,6.138666,-7.777904,151.863235,-209.079269,9762.774414,-174.936035,-243.222504,-0.878096,203840944,4663.043457,30.991009,-40.877472,351.244629,-32.722885,-49.032059,-0.177519,444459.25,265.989136,13.178856,133.181702,140.4375,121.777779,1331.817017,5.914941,134.361115,cell
146,230,240,245,250,255,142.055557,142.055557,142.055557,3.888571,3.604767,3.624473,3.450724,3.335169,3.176572,6.719881,-6.503647,6.202809,-6.438905,5.127643,-5.939537,4.225682,3.511901,5.303773,0.79494,4.352381,3.72706,5.40851,1.355439,4.273874,3.842524,7.939826,2.878321,4.7829,4.51003,8.177875,3.2159,6.43941,-6.709191,6.085784,-5.683468,6.826576,-6.781631,6.288674,-5.223039,3.955723,-5.239774,5.739837,-6.060512,4.986945,-5.511909,6.711577,-6.976338,154.757141,-218.087997,11732.677734,-205.52153,-230.654465,-0.916871,30043490,631.665039,31.978441,-42.048279,372.614899,-33.71764,-50.378918,0.027334,490809.375,277.598053,13.763313,135.559052,141.75,125.055557,1355.590454,4.759439,136.524857,cell
140,223,233,239,244,249,140.833328,140.833328,140.833328,3.608318,3.576186,3.585336,3.523101,3.408997,3.237761,7.303209,-6.671637,6.492782,-6.438472,5.340497,-5.90659,3.96207,3.651055,3.931493,1.462901,3.887244,3.634656,3.341094,1.45738,4.245832,3.623888,7.160822,3.443016,4.688699,4.322681,6.083344,3.25387,6.677675,-6.603348,7.047833,-5.99452,7.086422,-6.602914,7.012041,-6.005363,4.111905,-4.408879,5.842778,-5.760427,5.044168,-4.850985,7.751833,-6.387486,135.52211,-189.945633,8820.53418,-175.828217,-204.063049,0.322498,28762644,797.205322,32.072468,-41.19368,327.738007,-31.370655,-51.016705,0.186395,654955.3125,385.967285,12.613144,135.771423,143.368423,127.777779,1357.714233,5.575552,133.88562,cell
139,224,236,244,251,255,140.833328,140.833328,140.833328,3.578655,3.392714,3.553529,3.394897,3.471995,3.174852,6.86827,-6.350896,6.309738,-6.090469,5.369906,-5.75763,3.902951,3.277781,3.801485,1.603768,3.784803,3.285298,3.17718,1.343026,4.311615,3.134586,6.613775,1.055553,4.5434,3.651048,5.146886,0.943271,6.459248,-6.189213,6.134181,-6.356936,6.920597,-6.106747,6.288538,-6.196013,4.114823,-3.944788,6.391027,-5.24049,5.036202,-4.099838,7.55832,-5.451177,109.688148,-138.243362,3236.047852,-98.978127,-177.508606,0.339357,117859616,6167.035645,31.357809,-38.721085,237.921982,-27.020288,-50.421879,0.286197,821080.625,547.63446,10.217712,134.560303,145.789474,128.421051,1345.603027,7.136422,130.069443,cell
134,218,232,244,251,255,140.833328,140.833328,140.833328,3.527175,3.183861,3.519989,3.26354,3.544578,3.11954,5.826003,-5.478198,5.7516,-5.492512,5.230047,-5.280097,3.907491,2.914522,4.072357,0.794112,3.741598,2.9359,3.598821,0.596078,4.286685,2.676452,5.993757,-1.476714,4.26004,2.931775,4.762589,-1.985177,5.866286,-5.542291,5.57247,-6.162967,6.07959,-5.286474,5.55701,-5.822002,4.052912,-3.410181,5.523369,-4.460037,4.718857,-3.429634,6.625966,-4.37361,94.175468,-81.049072,-1747.464844,-22.827917,-139.270233,0.317834,89067184,13558.811523,29.977673,-35.28064,136.035934,-22.046406,-48.514874,0.353769,872028.125,700.579773,7.334381,132.883453,146.588242,125.823532,1328.834595,7.923316,129.472229,cell
132,220,236,250,255,255,133.833328,133.833328,133.833328,3.49072,3.114586,3.497784,3.18422,3.589127,3.101956,4.680364,-4.611326,4.983766,-4.763826,4.954259,-4.553268,3.918894,2.71254,4.766766,0.935698,3.7439,2.754788,3.935031,0.673022,4.166471,2.392517,5.593631,-2.540922,3.939558,2.406718,4.136219,-3.318728,5.047999,-4.740712,5.010344,-5.488004,4.804667,-4.395446,4.649975,-4.998356,3.940588,-2.879832,5.021129,-3.529893,4.0806,-2.932376,5.406881,-3.340784,89.303291,-33.775314,-4150.016113,32.822052,-100.372681,0.306222,20238246,17740.835938,28.064247,-31.581345,51.768936,-17.525158,-45.637531,0.411579,788236,790.305542,4.70414,131.990433,146.058823,124.666664,1319.904297,7.632352,129.753479,cell
120,201,220,234,248,255,121.722221,121.722221,121.722221,3.170127,2.757693,3.074482,2.773342,3.030571,2.620248,4.213789,-6.037344,4.47509,-6.595162,4.314313,-6.65292,3.643648,2.353717,5.567636,1.099589,3.524469,2.442835,5.560784,0.993746,3.897483,2.29784,7.104373,-1.431182,3.936693,2.528456,6.490616,-2.212762,4.46498,-6.710877,4.084266,-8.037965,4.482166,-6.37114,3.107674,-6.002873,3.946219,-6.332108,4.601275,-7.644074,4.539598,-6.933166,4.717504,-6.757171,92.257965,-93.421204,-1760.917847,-30.629498,-156.212906,-0.900413,137643424,15771.193359,24.823721,-30.251007,118.512085,-19.750113,-40.7519,-0.423373,403638.125,441.075073,7.678589,120.418373,131.117645,107.666664,1204.183716,8.303554,120.111115,cell
126,208,225,237,249,255,121.722221,121.722221,121.722221,3.381349,2.841415,3.256078,2.925784,3.114991,2.771424,4.783815,-4.785935,5.097614,-5.888288,4.709295,-6.556939,3.875041,2.497668,6.135984,0.442646,3.795259,2.632579,5.891256,0.297798,3.9414,2.793404,7.467664,-0.878763,4.129378,3.122281,7.581132,-1.216681,5.138536,-5.969741,5.193347,-4.478927,5.337866,-5.833357,4.485499,-2.311795,4.421594,-6.177378,5.129426,-7.211813,5.455696,-6.761286,5.409853,-6.414835,103.205048,-123.872803,1537.095581,-75.924683,-171.820923,-1.072916,141109120,9196.088867,25.352161,-32.439041,196.192444,-24.260998,-40.617085,-0.265704,281510.6875,267.521606,9.196533,124.530373,133.4375,110.444443,1245.303711,8.013207,125.305557,cell
124,203,218,228,238,248,121.722221,121.722221,121.722221,3.312191,2.774895,3.291372,2.999133,3.148279,2.892546,5.299803,-4.662108,5.49716,-5.292819,4.98433,-5.736112,3.752921,2.568221,4.566795,-0.177139,3.615898,2.601937,4.300837,-0.663578,3.740831,3.104246,6.566556,-0.354902,4.0418,3.510982,6.66154,-0.63348,5.569711,-5.528914,5.661653,-2.65621,5.777968,-5.696856,5.907518,-2.323608,4.736103,-5.810387,5.565722,-6.033178,5.947502,-6.35735,6.447752,-6.023296,96.007874,-124.421051,3032.98291,-95.487221,-153.354889,-1.317476,51839360,3348.666504,25.591658,-32.990204,216.697647,-25.547709,-40.432701,-0.010687,241138.84375,221.562973,9.349998,126.61055,135.1875,113,1266.105469,7.157743,128.473679,cell
121,200,215,226,236,246,121.722221,121.722221,121.722221,3.085129,2.671574,3.242764,3.011164,3.224586,2.991153,5.104978,-4.507482,5.550184,-5.355412,5.123018,-5.348346,3.477083,2.542328,3.348064,-0.592075,3.224013,2.472675,2.441946,-1.290744,3.843454,3.237762,6.207554,-0.126748,3.715752,3.288584,4.57002,-0.688768,5.716929,-5.564579,5.441801,-2.712054,5.853723,-5.421578,4.810688,-2.545188,4.867227,-5.196561,6.446273,-5.551988,5.969381,-5.806641,7.331985,-5.819613,72.147041,-96.955292,2027.338745,-78.990234,-114.920349,1.210592,12135576,1290.973633,25.530785,-31.967651,177.880493,-23.15844,-40.776863,0.222248,317216.28125,310.408783,8.154541,127.157974,136.222229,115.055557,1271.579712,6.968129,128.470581,cell
118,198,215,228,240,249,121.722221,121.722221,121.722221,3.001201,2.612719,3.182015,2.999721,3.301508,3.002713,4.708631,-4.562503,5.401134,-5.341158,5.121014,-5.211673,3.240254,2.52655,2.863674,-0.663311,2.903682,2.302424,1.86877,-1.279192,3.946909,2.776478,5.867841,-0.063937,3.6414,2.769404,3.000982,-1.328675,5.610074,-5.486957,3.836281,-3.540597,5.610742,-5.138072,3.020101,-3.018607,4.813604,-4.810214,6.103736,-5.551755,5.684759,-5.057479,6.511269,-5.348486,50.17897,-53.377914,-369.220581,-20.491428,-86.264404,0.733059,12325886,4326.083984,25.221539,-29.754242,97.104507,-18.60865,-40.899834,0.363928,439910.25,496.896912,6.047348,126.774902,136.578949,116.722221,1267.749023,7.026651,125.684639,cell
117,198,217,232,246,255,121.722221,121.722221,121.722221,2.905551,2.647025,3.140485,2.97723,3.333024,2.960526,4.489754,-4.640685,5.089486,-5.232975,4.98677,-5.236079,3.141089,2.479254,2.55412,-0.407359,2.765636,2.236208,1.673351,-0.706231,3.957585,2.342766,4.961637,-1.97181,3.51095,2.185281,2.298297,-2.751496,5.316215,-5.324591,3.531656,-4.390825,5.144514,-4.848371,3.227865,-3.601155,4.59348,-4.317291,5.344081,-5.280879,5.201349,-4.294471,5.521223,-4.748585,53.319092,-8.775009,-2439.658936,40.812382,-58.3624,0.593278,757351.75,9835.636719,24.683369,-26.931808,2.942734,-13.575617,-40.287998,0.452043,517554.75,713.551392,3.676605,126.10881,137.421051,117.722221,1261.088135,7.057435,123.086601,cell
115,197,219,236,253,255,112.722221,112.722221,112.722221,2.943057,2.598293,2.927926,2.613761,2.927194,2.567054,3.006973,-3.77446,3.660734,-4.980174,3.429476,-6.139304,3.37561,2.047843,5.222618,-0.461145,3.217608,2.097836,4.885407,-0.142812,3.523045,2.203219,6.65594,-2.256998,3.422294,2.238443,5.95267,-2.869492,3.501492,-4.917155,3.084669,-3.676002,3.730978,-4.14229,2.424862,-2.131935,4.292419,-5.951497,4.6436,-6.357189,5.337891,-6.047628,4.006853,-4.404411,75.086998,-49.440613,-2383.052002,5.278173,-104.159401,-1.165509,29275248,11976.582031,19.084686,-22.800369,66.306664,-14.821801,-30.778936,-0.322581,132371.25,254.630188,5.076836,115.824936,124.882355,103.388885,1158.24939,7.605582,115.638885,cell
115,195,215,230,245,255,112.722221,112.722221,112.722221,2.918833,2.596324,2.95356,2.671147,2.937664,2.640735,2.808575,-2.557233,3.719003,-4.122751,3.544076,-5.903961,3.266388,2.043476,3.874565,-0.551645,3.121893,2.086941,3.696188,-0.350849,3.288949,2.429208,5.53745,-2.169937,3.314256,2.511427,5.126036,-2.555474,3.886226,-4.048712,4.442875,-2.023679,3.688578,-3.592684,3.627872,-0.227054,4.548577,-5.746034,5.846431,-5.990739,5.764907,-6.055713,5.534361,-3.724536,62.663971,-42.494858,-1131.934204,-2.703057,-82.286659,-1.418227,11437206,6333.549805,18.539427,-22.655991,84.74102,-16.054289,-29.257692,-0.024138,89482.4375,174.329819,4.798523,117.679909,126.875,105.444443,1176.799072,7.014766,119.631577,cell
113,194,214,230,245,255,112.722221,112.722221,112.722221,2.742045,2.55989,2.922391,2.688246,3.01927,2.708498,2.882024,-2.076092,3.676009,-3.541396,3.561391,-4.860565,3.060771,2.013154,2.971945,-0.509764,2.816163,1.972726,2.409606,-0.510251,3.377635,2.446001,5.214831,-2.243786,3.086831,2.307265,3.41773,-2.699956,3.905017,-3.502766,3.933122,-0.602962,3.610862,-3.150872,2.714208,-0.273325,4.622388,-5.425686,6.173492,-4.434469,5.723567,-5.647311,5.869103,-3.276749,45.002415,-16.169601,-1004.084412,16.532822,-48.872025,1.321577,1118455,4277.793945,18.55337,-21.514465,50.419746,-13.433728,-29.595201,0.274704,120899.09375,261.193237,3.591301,118.485901,127.125,107.388885,1184.859009,6.733733,119.633125,cell
111,193,215,233,250,255,112.722221,112.722221,112.722221,2.69042,2.49743,2.893459,2.686804,3.127634,2.772326,2.442811,-1.770009,3.422636,-3.301172,3.482723,-4.415863,2.890809,1.984727,2.621086,-0.639827,2.559056,1.817085,1.789346,-0.685406,3.596265,2.332693,4.892604,-2.231765,2.912837,1.824601,2.028182,-2.996039,3.419715,-3.279974,2.153708,-0.093881,3.121179,-2.875219,1.185947,-0.188456,4.512909,-4.826787,5.214421,-3.924284,5.284049,-4.991785,5.009352,-3.146403,45.654327,19.575836,-1570.928467,60.401463,-21.249788,0.973942,2554855.5,6666.926758,19.116886,-19.74408,-23.683521,-8.737686,-30.750473,0.439068,188896.453125,484.562744,1.835808,118.839737,127.388885,109.277779,1188.397339,6.448012,119,cell
87,159,185,209,230,244,89.277779,89.277779,89.277779,2.08784,1.326751,2.558424,1.977135,3.004109,2.166269,3.025328,-4.079926,2.202948,-3.54346,3.296477,-3.391392,2.607303,0.307691,2.024582,-5.389385,2.016733,0.160015,1.14312,-5.088255,3.732545,0.814391,5.136173,-8.542003,2.75798,0.177216,2.513313,-9.423892,2.097373,-3.71044,2.233418,-8.070195,3.220779,-3.608437,3.000046,-7.192544,2.49227,-0.956325,3.966948,-3.067669,1.975534,-0.948697,2.106576,-3.687954,150.514496,110.704781,-7823.24707,215.046219,6.363347,1.187107,533711232,43548.539063,25.226101,-31.192795,96.531296,-19.080143,-43.305447,0.711933,571014.3125,586.865295,-0.571365,106.803207,117.777779,95,1068.032104,8.495419,106.894737,cell
88,162,190,218,236,246,89.277779,89.277779,89.277779,2.145879,1.437839,2.482454,1.999245,2.882828,2.147831,3.141805,-3.713627,2.729994,-4.030499,3.69186,-4.108553,2.434359,0.566729,1.858661,-4.457551,2.092844,0.582635,1.911099,-3.976932,3.473911,0.906186,3.574301,-7.787098,2.591257,0.320922,1.250694,-7.84823,2.487823,-4.239916,2.007896,-7.333661,3.524648,-4.067394,2.692672,-6.453976,3.416224,-1.704012,4.311396,-4.286966,2.855055,-1.909398,2.186804,-4.85348,130.163635,106.468231,-4642.711914,192.935471,20.000994,1.182107,339002752,29906.332031,24.499384,-30.907883,119.590569,-19.988462,-41.827305,0.70135,455614.65625,476.934967,-0.531731,104.902023,113.055557,95.611115,1049.020264,6.458571,105.628479,cell
89,169,202,228,238,248,89.277779,89.277779,89.277779,2.223695,1.516184,2.4222,2.019587,2.740237,2.131052,2.906717,-3.346401,2.942962,-4.085355,4.251541,-4.48778,2.345809,0.814062,2.521204,-3.576786,2.171572,0.907131,2.548167,-3.232136,3.126138,1.049888,1.977205,-6.906924,2.419748,0.594444,0.460314,-6.222476,2.767866,-4.287031,1.645933,-5.414088,3.552979,-3.881263,2.295127,-4.352714,4.094075,-2.272779,3.54403,-4.769916,3.385852,-2.573833,1.676191,-5.408659,107.585373,95.824371,-2141.430908,162.435242,29.213495,1.215189,162967968,17748.035156,23.186489,-30.164078,149.734451,-21.34742,-38.980736,0.657924,282909.84375,310.933807,-0.376953,102.710312,107.777779,94.411766,1027.103149,4.834802,104.012383,cell
89,174,212,234,246,255,89.277779,89.277779,89.277779,2.127739,1.597307,2.375305,2.032959,2.592335,2.112419,2.378084,-2.87799,2.93268,-3.890999,4.344604,-4.567662,2.349686,1.024075,2.38393,-2.784476,2.177304,1.081869,2.05561,-2.617643,2.772005,1.222877,1.276007,-5.965642,2.281553,0.931209,0.732838,-4.819283,2.854296,-4.047513,1.181659,-4.348098,3.386472,-3.473678,1.570991,-2.903143,4.382029,-2.663985,2.989467,-4.638683,3.631177,-2.947379,1.207234,-5.07217,86.059471,79.602829,-858.349731,129.024506,30.181149,1.300463,61908744,9770.009766,21.633907,-29.020432,172.036942,-22.814835,-35.226028,0.542053,129728.3125,154.037704,-0.040344,100.572693,105.611115,92,1005.726929,3.981699,101.646378,cell
91,182,225,240,250,255,89.277779,89.277779,89.277779,2.180822,1.673837,2.330585,2.036047,2.462795,2.089354,2.012864,-2.362532,2.815246,-3.578746,4.083499,-4.423829,2.311498,1.191639,2.201052,-2.076143,2.143134,1.22178,1.812297,-1.927428,2.465886,1.404081,2.149364,-5.015355,2.235091,1.260749,1.643572,-3.921925,2.809992,-3.710386,1.073251,-3.48666,3.172411,-3.211521,0.902797,-2.251832,4.39129,-2.941394,2.11095,-4.534511,3.685459,-3.097646,1.135281,-4.15432,67.910561,60.556122,-519.82019,98.458382,22.653864,1.440869,21072024,5746.324707,20.299524,-27.552399,171.742813,-23.304945,-31.799852,0.230788,54781.765625,72.163437,0.442047,98.532135,103.222221,90.352943,985.32135,3.481474,99.352341,cell
99,177,204,222,232,242,104.055557,104.055557,104.055557,2.444865,1.964531,2.78391,2.35692,3.154186,2.479171,6.663205,-7.703647,5.500777,-6.843879,4.788804,-6.587392,3.00738,1.299893,3.926636,-1.317681,2.480957,1.083194,2.502066,-1.913468,3.57516,0.987257,6.013136,-5.537212,2.755044,0.495308,3.435082,-6.932425,5.866109,-7.111217,7.671464,-10.988703,6.525409,-7.004219,8.261091,-10.505483,1.506457,-2.075599,5.329602,-7.48429,1.500062,-2.122868,5.918437,-7.614268,140.421234,103.226135,-6079.120117,196.730301,9.721968,1.252133,372650112,34972.117188,19.858315,-23.336594,14.396248,-12.302423,-34.370762,0.760507,265224.875,487.011627,-2.357124,112.293922,122.0625,98.764709,1122.939209,7.158482,111.657898,cell
104,187,216,232,239,244,104.055557,104.055557,104.055557,2.553221,2.166634,2.787556,2.414816,3.140082,2.505002,7.088522,-8.364531,5.747386,-7.158372,4.395251,-6.774428,2.965856,1.483172,3.317531,-0.917951,2.548232,1.377823,2.330787,-0.644105,3.740398,1.062786,6.114614,-5.173272,2.931515,0.589008,3.520169,-6.247369,6.050565,-7.408486,6.994905,-11.024422,7.045098,-7.493347,7.784564,-10.758363,1.842144,-2.528442,4.491465,-7.412752,2.554055,-2.568794,5.974161,-8.147985,132.303558,83.542252,-7117.692871,177.683212,-10.598704,1.218944,247417008,35450.078125,21.851744,-26.035507,30.888458,-14.263784,-37.807228,0.787032,375726.75,554.293823,-1.043152,112.696793,119.5625,99.705879,1126.967896,5.860643,112.912277,cell
107,193,224,238,243,248,104.055557,104.055557,104.055557,2.602015,2.329615,2.738941,2.461169,3.089942,2.510557,7.376281,-8.044249,6.038727,-7.269781,4.208362,-6.84391,2.818412,1.675357,2.700404,-0.431824,2.614784,1.738767,2.60265,-0.044367,3.742382,1.204708,5.058679,-4.865569,2.962951,0.756495,2.779437,-5.091117,6.16612,-7.443379,6.588075,-9.977232,7.062461,-7.482345,7.308824,-9.635971,2.273046,-3.070404,3.817334,-7.456875,3.535128,-3.251061,5.90993,-8.315757,115.654892,68.569229,-5919.805664,152.802475,-15.66402,1.205092,133439880,28380.960938,23.251278,-28.585052,72.282028,-17.096176,-40.073929,0.797319,431412.84375,527.977112,0.000313,112.219032,116.333336,99.941177,1122.190308,4.680933,113.181984,cell
106,193,226,237,242,247,104.055557,104.055557,104.055557,2.570127,2.394375,2.691674,2.486935,3.000958,2.493603,7.266533,-7.727756,6.226966,-7.146962,4.159296,-6.795872,2.690167,1.840185,3.459118,-0.121425,2.647835,1.946746,3.433789,0.292155,3.59233,1.391995,3.948207,-4.384892,2.887137,0.981055,1.79251,-3.965713,6.132885,-7.092601,6.349385,-8.373998,6.658956,-6.979824,6.629725,-7.883518,2.882369,-3.531909,3.683607,-7.558127,4.26731,-3.87485,5.627549,-8.382238,93.872002,55.471222,-3825.048828,123.252586,-12.31014,1.219859,56547840,18377.251953,23.930964,-30.644028,131.613052,-20.487698,-40.800358,0.790725,387458.625,412.604187,0.825165,111.025047,114.444443,99,1110.250488,4.481849,112.20752,cell
109,200,235,242,247,252,104.055557,104.055557,104.055557,2.66,2.385217,2.666918,2.482974,2.886113,2.47328,7.108765,-7.258577,6.208258,-6.82318,4.158756,-6.635591,2.667028,1.918701,3.137966,-0.085227,2.657564,2.039323,3.16947,0.4017,3.320376,1.601096,2.523065,-3.798051,2.766569,1.28732,1.225398,-3.110904,5.946513,-6.656265,6.055763,-7.212679,6.215572,-6.350186,6.213709,-6.689465,3.712362,-3.832234,3.387844,-7.320997,4.695053,-4.222407,5.156989,-7.721135,71.589958,42.346161,-2038.347534,92.212448,-7.52013,1.281245,17836194,9946.587891,23.978504,-32.014938,193.94458,-24.122252,-39.907623,0.757333,255396.546875,249.177994,1.513718,109.263229,113.666664,97.411766,1092.632324,4.737895,110.040253,cell
104,198,232,241,248,253,104.055557,104.055557,104.055557,2.504807,2.286615,2.619718,2.444203,2.754775,2.445654,6.621138,-6.586158,5.957472,-6.363698,4.197404,-6.374902,2.65881,1.934733,2.610591,-0.225178,2.618484,2.027481,2.381013,0.021325,3.002675,1.731677,2.272578,-3.175061,2.691594,1.614069,1.953343,-2.433087,5.629751,-6.122275,5.527686,-6.310578,5.775621,-5.814183,5.625556,-5.889955,4.184721,-3.966858,3.186255,-6.845926,4.848495,-4.319714,4.58575,-6.642582,52.917557,28.888229,-1039.571167,64.218155,-6.441696,1.417706,4166652.5,4992.814453,23.638716,-32.611969,240.623657,-27.58589,-37.638046,0.651951,107466.390625,101.045883,2.118896,107.237831,112.833336,96.117645,1072.378296,4.957335,108.260063,cell
103,201,234,242,247,252,104.055557,104.055557,104.055557,2.508087,2.219484,2.570228,2.394897,2.635535,2.40839,5.838344,-5.908805,5.541324,-5.831501,4.188324,-6.028365,2.608627,1.931356,2.433392,-0.353619,2.546083,2.001404,2.289147,-0.247667,2.698904,1.829291,2.650258,-2.726458,2.625341,1.868834,2.463207,-2.074425,5.216444,-5.552924,4.771857,-5.434575,5.286394,-5.261947,4.70099,-5.043981,4.359333,-3.9479,2.533001,-6.239765,4.799023,-4.232743,3.987474,-5.525208,40.520988,15.621826,-705.469788,43.307205,-12.063552,-1.505417,748211.75,3065.920654,23.226105,-32.418564,254.89949,-29.618324,-35.218803,0.243121,32963.828125,31.365349,2.650124,105.222305,111,95.176468,1052.223022,4.836364,106.411766,cell
102,205,237,247,254,255,104.055557,104.055557,104.055557,2.437266,2.169811,2.508662,2.338466,2.56795,2.344126,5.341225,-5.308656,5.055382,-5.279978,3.951605,-5.613902,2.5446,1.921149,2.582245,-0.351847,2.471982,1.972257,2.346209,-0.321164,2.713918,1.9095,2.697327,-2.303243,2.590302,1.949106,2.508395,-1.711635,4.753942,-4.989548,3.951428,-4.630089,4.75747,-4.672391,3.878322,-4.185005,4.347096,-3.829142,1.91538,-5.586483,4.630079,-4.028111,3.399611,-4.614949,34.78458,3.085083,-704.712769,29.676287,-23.506121,-1.283413,26919.669922,2828.368652,23.031197,-31.4646,226.751572,-26.908978,-36.020222,-0.286015,82186.335938,83.01474,3.083099,103.047409,108.833336,94.411766,1030.474121,4.482656,104.284836,cell
